color,compound,lap_number,wear_pattern,sidewall_deformation,tyre_pressure,is_graining,tyre_temperature,track_temperature,strategy,expected_life,lap_percentage,temp_differential,is_pressure_optimal,is_temp_optimal,wear_severity,risk_score
yellow,medium,10,even,False,21.3,True,42,32,CONSERVE,32,0.3125,10,True,False,0,32.5
red,soft,19,outer,False,21.1,True,64,41,PIT_SOON,22,0.8636363636363636,23,True,False,2,74.54545454545455
red,soft,18,outer,False,21.4,True,60,37,PIT_SOON,22,0.8181818181818182,23,True,False,2,72.72727272727272
red,soft,20,outer,False,20.6,True,59,39,PIT_SOON,22,0.9090909090909091,20,True,False,2,76.36363636363636
red,soft,9,uneven,False,19.9,True,35,25,CONSERVE,22,0.4090909090909091,10,True,False,4,76.36363636363636
red,soft,19,inner,False,18.6,True,56,41,PIT_SOON,22,0.8636363636363636,15,False,False,2,84.54545454545455
red,soft,3,even,False,20.9,True,24,27,CONSERVE,22,0.13636363636363635,-3,True,False,0,25.454545454545453
yellow,medium,24,center,False,19.7,False,52,38,CONSERVE,32,0.75,14,True,False,3,65.0
yellow,medium,19,even,False,20.5,False,38,24,MONITOR,32,0.59375,14,True,False,0,28.75
red,soft,11,uneven,False,18.9,True,50,37,CONSERVE,22,0.5,13,False,False,4,90.0
yellow,medium,14,even,False,18.2,True,31,21,MONITOR,32,0.4375,10,False,False,0,47.5
green,intermediate,10,uneven,False,18.8,False,31,22,MONITOR,15,0.6666666666666666,9,False,False,4,81.66666666666666
white,hard,1,even,False,20.2,False,42,32,MONITOR,45,0.022222222222222223,10,True,False,0,5.888888888888889
red,soft,12,even,False,19.5,True,50,43,CONSERVE,22,0.5454545454545454,7,True,False,0,41.81818181818181
yellow,medium,11,outer,False,21.0,False,30,22,MONITOR,32,0.34375,8,True,False,2,38.75
yellow,medium,1,even,False,20.7,True,33,30,CONSERVE,32,0.03125,3,True,False,0,21.25
red,soft,1,even,False,19.8,True,46,36,CONSERVE,22,0.045454545454545456,10,True,False,0,21.81818181818182
yellow,medium,24,uneven,False,21.8,True,41,28,CONSERVE,32,0.75,13,False,False,4,100.0
yellow,medium,7,even,False,20.4,True,39,26,CONSERVE,32,0.21875,13,True,False,0,28.75
red,soft,6,center,False,21.0,True,53,40,CONSERVE,22,0.2727272727272727,13,True,False,3,60.90909090909091
red,soft,11,even,False,19.9,True,44,37,CONSERVE,22,0.5,7,True,False,0,40.0
red,soft,19,inner,False,19.5,True,44,26,PIT_SOON,22,0.8636363636363636,18,True,False,2,74.54545454545455
red,soft,10,center,False,19.6,True,51,42,CONSERVE,22,0.45454545454545453,9,True,False,3,68.18181818181819
white,hard,17,even,False,19.4,True,38,32,MONITOR,45,0.37777777777777777,6,True,False,0,35.111111111111114
red,soft,12,uneven,False,20.7,True,54,43,CONSERVE,22,0.5454545454545454,11,True,False,4,81.81818181818181
yellow,medium,8,uneven,False,20.6,False,50,35,MONITOR,32,0.25,15,True,False,4,55.0
red,soft,2,outer,False,20.6,True,41,39,CONSERVE,22,0.09090909090909091,2,True,False,2,43.63636363636364
white,hard,7,even,False,19.3,True,37,32,CONSERVE,45,0.15555555555555556,5,True,False,0,26.22222222222222
yellow,medium,6,center,False,21.1,True,25,21,CONSERVE,32,0.1875,4,True,False,3,57.5
yellow,medium,15,even,False,19.6,True,37,24,MONITOR,32,0.46875,13,True,False,0,38.75
red,soft,11,outer,False,20.9,True,35,24,CONSERVE,22,0.5,11,True,False,2,60.0
yellow,medium,19,even,False,19.8,False,55,42,CONSERVE,32,0.59375,13,True,False,0,28.75
green,intermediate,9,uneven,False,18.9,True,24,19,CONSERVE,15,0.6,5,False,False,4,94.0
red,soft,7,even,False,20.2,True,36,29,CONSERVE,22,0.3181818181818182,7,True,False,0,32.72727272727273
yellow,medium,22,outer,False,18.7,False,54,38,MONITOR,32,0.6875,16,False,False,2,62.5
white,hard,29,uneven,False,19.2,False,39,32,MONITOR,45,0.6444444444444445,7,True,False,4,70.77777777777777
blue,wet,6,uneven,False,20.6,True,16,16,CONSERVE,10,0.6,0,True,False,4,84.0
yellow,medium,21,even,False,21.9,False,45,29,MONITOR,32,0.65625,16,False,False,0,41.25
green,intermediate,5,inner,False,20.7,True,21,17,CONSERVE,15,0.3333333333333333,4,True,False,2,53.33333333333333
yellow,medium,22,outer,False,19.8,True,32,31,MONITOR,32,0.6875,1,True,False,2,67.5
red,soft,13,outer,False,20.9,True,33,20,MONITOR,22,0.5909090909090909,13,True,False,2,63.63636363636364
white,hard,6,even,False,18.5,False,46,39,MONITOR,45,0.13333333333333333,7,False,False,0,20.333333333333332
red,soft,14,even,False,20.2,True,45,42,CONSERVE,22,0.6363636363636364,3,True,False,0,45.45454545454545
white,hard,25,outer,False,17.9,True,43,33,MONITOR,45,0.5555555555555556,10,False,False,2,72.22222222222223
green,intermediate,10,inner,False,17.1,True,34,21,CONSERVE,15,0.6666666666666666,13,False,False,2,76.66666666666666
white,hard,34,inner,False,18.2,True,42,32,PIT_SOON,45,0.7555555555555555,10,False,False,2,80.22222222222223
red,soft,15,center,False,20.9,True,60,42,CONSERVE,22,0.6818181818181818,18,True,False,3,77.27272727272727
red,soft,5,center,False,19.9,True,43,39,CONSERVE,22,0.22727272727272727,4,True,False,3,59.09090909090909
red,soft,7,center,False,21.5,True,36,23,CONSERVE,22,0.3181818181818182,13,True,False,3,62.72727272727273
red,soft,4,outer,False,21.4,True,29,24,CONSERVE,22,0.18181818181818182,5,True,False,2,47.27272727272727
red,soft,10,even,False,19.2,True,35,29,CONSERVE,22,0.45454545454545453,6,True,False,0,38.18181818181818
white,hard,8,outer,False,19.0,True,18,18,CONSERVE,45,0.17777777777777778,0,True,False,2,47.111111111111114
white,hard,16,inner,False,18.1,True,32,25,MONITOR,45,0.35555555555555557,7,False,False,2,64.22222222222223
yellow,medium,20,uneven,False,21.7,False,43,38,MONITOR,32,0.625,5,False,False,4,80.0
yellow,medium,24,even,False,21.3,False,41,26,CONSERVE,32,0.75,15,True,False,0,35.0
green,intermediate,8,even,False,19.8,False,28,18,MONITOR,15,0.5333333333333333,10,True,False,0,26.333333333333332
red,soft,7,even,False,19.9,True,50,33,CONSERVE,22,0.3181818181818182,17,True,False,0,32.72727272727273
blue,wet,8,outer,False,18.5,True,42,22,PIT_SOON,10,0.8,20,False,False,2,82.0
white,hard,33,even,True,21.1,True,52,42,PIT_NOW,45,0.7333333333333333,10,True,False,0,99.33333333333333
red,soft,14,even,False,20.6,True,35,30,MONITOR,22,0.6363636363636364,5,True,False,0,45.45454545454545
yellow,medium,20,even,False,19.0,True,44,31,MONITOR,32,0.625,13,True,False,0,45.0
red,soft,24,outer,False,17.6,True,59,40,PIT_NOW,22,1.0909090909090908,19,False,False,2,93.63636363636363
red,soft,16,even,False,21.5,True,44,26,PIT_SOON,22,0.7272727272727273,18,True,False,0,49.09090909090909
yellow,medium,8,uneven,False,19.9,True,33,29,CONSERVE,32,0.25,4,True,False,4,70.0
red,soft,14,even,False,19.1,True,45,40,MONITOR,22,0.6363636363636364,5,True,False,0,45.45454545454545
red,soft,8,outer,False,21.8,True,35,25,CONSERVE,22,0.36363636363636365,10,False,False,2,64.54545454545455
red,soft,6,outer,False,19.3,True,46,34,CONSERVE,22,0.2727272727272727,12,True,False,2,50.90909090909091
yellow,medium,1,even,False,20.2,True,48,38,CONSERVE,32,0.03125,10,True,False,0,21.25
yellow,medium,7,even,False,19.1,True,50,42,CONSERVE,32,0.21875,8,True,False,0,28.75
blue,wet,3,even,False,18.7,True,32,17,CONSERVE,10,0.3,15,False,False,0,42.0
yellow,medium,9,even,False,19.3,False,26,22,MONITOR,32,0.28125,4,True,False,0,16.25
yellow,medium,31,uneven,False,19.7,True,40,21,PIT_NOW,32,0.96875,19,True,False,4,98.75
yellow,medium,16,even,False,20.5,True,24,15,MONITOR,32,0.5,9,True,False,0,40.0
yellow,medium,34,inner,False,19.5,True,43,30,PIT_NOW,32,1.0625,13,True,False,2,82.5
red,soft,9,outer,False,21.5,True,44,38,CONSERVE,22,0.4090909090909091,6,True,False,2,56.36363636363636
red,soft,19,inner,False,20.1,True,45,29,PIT_SOON,22,0.8636363636363636,16,True,False,2,74.54545454545455
green,intermediate,6,even,False,19.2,True,32,16,CONSERVE,15,0.4,16,True,False,0,36.0
yellow,medium,21,uneven,False,19.0,True,37,36,MONITOR,32,0.65625,1,True,False,4,86.25
green,intermediate,11,even,False,20.2,True,33,14,CONSERVE,15,0.7333333333333333,19,True,False,0,49.33333333333333
red,soft,6,center,False,20.1,True,23,22,CONSERVE,22,0.2727272727272727,1,True,False,3,60.90909090909091
red,soft,2,even,False,20.6,True,26,23,CONSERVE,22,0.09090909090909091,3,True,False,0,23.636363636363637
red,soft,5,even,False,22.3,True,32,29,CONSERVE,22,0.22727272727272727,3,False,False,0,39.09090909090909
white,hard,17,even,False,19.8,False,34,28,MONITOR,45,0.37777777777777777,6,True,False,0,20.11111111111111
yellow,medium,21,even,False,19.3,True,36,26,MONITOR,32,0.65625,10,True,False,0,46.25
red,soft,9,uneven,False,19.3,False,45,28,MONITOR,22,0.4090909090909091,17,True,False,4,61.36363636363636
yellow,medium,24,even,False,20.1,True,34,23,CONSERVE,32,0.75,11,True,False,0,50.0
yellow,medium,4,uneven,False,19.9,True,35,32,CONSERVE,32,0.125,3,True,False,4,65.0
white,hard,5,even,False,17.9,True,35,23,CONSERVE,45,0.1111111111111111,12,False,False,0,34.44444444444444
red,soft,2,outer,False,21.2,True,40,35,CONSERVE,22,0.09090909090909091,5,True,False,2,43.63636363636364
yellow,medium,28,uneven,False,21.9,False,29,21,PIT_NOW,32,0.875,8,False,False,4,90.0
white,hard,4,outer,False,17.9,True,29,26,CONSERVE,45,0.08888888888888889,3,False,False,2,53.55555555555556
red,soft,9,even,False,20.9,True,24,19,CONSERVE,22,0.4090909090909091,5,True,False,0,36.36363636363636
yellow,medium,17,even,False,21.7,True,40,22,MONITOR,32,0.53125,18,False,False,0,51.25
yellow,medium,30,outer,False,20.9,False,40,29,PIT_SOON,32,0.9375,11,True,False,2,62.5
yellow,medium,31,even,False,19.9,False,40,24,PIT_SOON,32,0.96875,16,True,False,0,43.75
white,hard,36,inner,False,20.2,False,41,31,PIT_SOON,45,0.8,10,True,False,2,57.0
red,soft,8,even,False,22.0,True,24,18,CONSERVE,22,0.36363636363636365,6,False,False,0,44.54545454545455
white,hard,33,even,False,20.2,False,38,28,CONSERVE,45,0.7333333333333333,10,True,False,0,34.33333333333333
yellow,medium,14,even,False,18.4,True,43,42,CONSERVE,32,0.4375,1,False,False,0,47.5
red,soft,1,even,False,19.7,True,31,32,CONSERVE,22,0.045454545454545456,-1,True,False,0,21.81818181818182
red,soft,14,uneven,False,19.6,True,42,28,MONITOR,22,0.6363636363636364,14,True,False,4,85.45454545454545
yellow,medium,26,inner,False,20.9,False,47,34,PIT_SOON,32,0.8125,13,True,False,2,57.5
yellow,medium,2,inner,False,18.6,True,27,28,CONSERVE,32,0.0625,-1,False,False,2,52.5
red,soft,3,even,False,21.2,True,41,43,CONSERVE,22,0.13636363636363635,-2,True,False,0,25.454545454545453
yellow,medium,23,even,False,19.3,True,53,39,CONSERVE,32,0.71875,14,True,False,0,48.75
yellow,medium,17,center,False,20.5,True,56,40,MONITOR,32,0.53125,16,True,False,3,71.25
red,soft,21,inner,False,19.8,True,39,20,PIT_SOON,22,0.9545454545454546,19,True,False,2,78.18181818181819
yellow,medium,2,inner,False,18.6,True,32,28,CONSERVE,32,0.0625,4,False,False,2,52.5
white,hard,10,even,False,18.9,True,28,17,CONSERVE,45,0.2222222222222222,11,False,False,0,38.888888888888886
red,soft,12,inner,False,20.4,True,31,23,MONITOR,22,0.5454545454545454,8,True,False,2,61.81818181818181
red,soft,6,even,False,19.5,True,36,26,CONSERVE,22,0.2727272727272727,10,True,False,0,30.909090909090907
white,hard,7,even,False,18.5,True,47,40,CONSERVE,45,0.15555555555555556,7,False,False,0,36.22222222222222
red,soft,10,center,False,20.1,True,47,39,CONSERVE,22,0.45454545454545453,8,True,False,3,68.18181818181819
yellow,medium,15,even,False,19.7,True,43,32,MONITOR,32,0.46875,11,True,False,0,38.75
red,soft,19,center,False,20.5,True,56,32,PIT_SOON,22,0.8636363636363636,24,True,False,3,84.54545454545455
red,soft,8,inner,False,20.5,True,53,36,CONSERVE,22,0.36363636363636365,17,True,False,2,54.54545454545455
red,soft,6,outer,False,20.6,True,54,44,CONSERVE,22,0.2727272727272727,10,True,False,2,50.90909090909091
yellow,medium,12,even,False,19.2,True,59,44,CONSERVE,32,0.375,15,True,False,0,35.0
red,soft,15,even,False,19.4,True,47,38,MONITOR,22,0.6818181818181818,9,True,False,0,47.272727272727266
yellow,medium,1,even,False,19.2,True,45,44,CONSERVE,32,0.03125,1,True,False,0,21.25
white,hard,15,inner,False,20.1,False,28,21,MONITOR,45,0.3333333333333333,7,True,False,2,38.33333333333333
yellow,medium,10,outer,False,21.4,False,46,29,MONITOR,32,0.3125,17,True,False,2,37.5
yellow,medium,21,even,False,20.9,False,34,22,MONITOR,32,0.65625,12,True,False,0,31.25
red,soft,15,even,False,20.9,True,39,26,MONITOR,22,0.6818181818181818,13,True,False,0,47.272727272727266
yellow,medium,13,inner,False,21.3,True,47,38,MONITOR,32,0.40625,9,True,False,2,56.25
white,hard,11,even,False,20.2,False,25,16,MONITOR,45,0.24444444444444444,9,True,False,0,14.777777777777777
white,hard,24,even,True,21.2,True,50,43,PIT_NOW,45,0.5333333333333333,7,True,False,0,91.33333333333333
red,soft,11,even,True,20.2,True,50,35,PIT_NOW,22,0.5,15,True,False,0,90.0
yellow,medium,30,uneven,False,17.6,True,38,30,PIT_NOW,32,0.9375,8,False,False,4,107.5
green,intermediate,1,center,False,16.9,True,17,20,PIT_NOW,15,0.06666666666666667,-3,False,False,3,62.666666666666664
red,soft,5,even,False,19.8,True,52,34,CONSERVE,22,0.22727272727272727,18,True,False,0,29.09090909090909
white,hard,12,uneven,False,19.1,False,29,21,MONITOR,45,0.26666666666666666,8,True,False,4,55.666666666666664
green,intermediate,3,center,False,20.3,True,39,24,CONSERVE,15,0.2,15,True,False,3,58.0
red,soft,13,inner,False,20.2,True,51,43,CONSERVE,22,0.5909090909090909,8,True,False,2,63.63636363636364
red,soft,16,even,False,21.3,True,60,44,PIT_SOON,22,0.7272727272727273,16,True,False,0,49.09090909090909
red,soft,12,inner,False,20.2,True,26,21,MONITOR,22,0.5454545454545454,5,True,False,2,61.81818181818181
yellow,medium,14,even,False,19.2,True,41,39,MONITOR,32,0.4375,2,True,False,0,37.5
green,intermediate,4,uneven,False,19.4,True,41,24,CONSERVE,15,0.26666666666666666,17,True,False,4,70.66666666666666
red,soft,6,inner,False,19.5,False,40,25,MONITOR,22,0.2727272727272727,15,True,False,2,35.90909090909091
white,hard,19,uneven,False,20.6,True,45,33,MONITOR,45,0.4222222222222222,12,True,False,4,76.88888888888889
yellow,medium,19,uneven,False,19.4,False,52,43,CONSERVE,32,0.59375,9,True,False,4,68.75
red,soft,8,even,False,19.3,True,46,36,CONSERVE,22,0.36363636363636365,10,True,False,0,34.54545454545455
yellow,medium,27,uneven,False,21.1,False,57,44,PIT_NOW,32,0.84375,13,True,False,4,78.75
yellow,medium,27,inner,False,19.7,True,63,44,PIT_SOON,32,0.84375,19,True,False,2,73.75
white,hard,42,even,False,20.1,False,31,21,PIT_SOON,45,0.9333333333333333,10,True,False,0,42.333333333333336
yellow,medium,11,uneven,False,21.3,True,43,30,CONSERVE,32,0.34375,13,True,False,4,73.75
white,hard,28,inner,False,22.3,False,36,21,MONITOR,45,0.6222222222222222,15,False,False,2,59.888888888888886
white,hard,11,inner,False,20.0,False,44,34,MONITOR,45,0.24444444444444444,10,True,False,2,34.77777777777778
red,soft,19,outer,False,20.3,True,41,31,PIT_SOON,22,0.8636363636363636,10,True,False,2,74.54545454545455
green,intermediate,9,outer,False,20.2,False,25,19,MONITOR,15,0.6,6,True,False,2,49.0
white,hard,26,uneven,False,20.9,False,30,23,MONITOR,45,0.5777777777777777,7,True,False,4,68.11111111111111
red,soft,16,even,False,19.7,True,57,39,PIT_SOON,22,0.7272727272727273,18,True,False,0,49.09090909090909
white,hard,35,outer,False,19.7,True,45,27,PIT_SOON,45,0.7777777777777778,18,True,False,2,71.11111111111111
white,hard,21,even,False,19.5,False,39,30,MONITOR,45,0.4666666666666667,9,True,False,0,23.666666666666668
yellow,medium,29,center,False,18.9,True,61,40,PIT_SOON,32,0.90625,21,False,False,3,96.25
white,hard,40,uneven,True,18.6,True,42,23,PIT_NOW,45,0.8888888888888888,19,False,False,4,155.55555555555554
yellow,medium,14,even,False,20.6,True,31,19,MONITOR,32,0.4375,12,True,False,0,37.5
red,soft,21,inner,False,18.9,True,56,38,PIT_SOON,22,0.9545454545454546,18,False,False,2,88.18181818181819
white,hard,19,even,False,18.1,True,42,29,MONITOR,45,0.4222222222222222,13,False,False,0,46.888888888888886
white,hard,18,even,False,21.7,True,24,22,MONITOR,45,0.4,2,False,False,0,46.0
yellow,medium,3,even,False,22.2,True,26,20,CONSERVE,32,0.09375,6,False,False,0,33.75
red,soft,12,even,False,20.9,True,41,24,MONITOR,22,0.5454545454545454,17,True,False,0,41.81818181818181
red,soft,6,outer,False,21.3,True,45,29,CONSERVE,22,0.2727272727272727,16,True,False,2,50.90909090909091
yellow,medium,6,outer,False,20.0,True,27,25,CONSERVE,32,0.1875,2,True,False,2,47.5
yellow,medium,24,inner,False,22.1,True,53,40,CONSERVE,32,0.75,13,False,False,2,80.0
red,soft,13,even,False,20.7,True,23,20,MONITOR,22,0.5909090909090909,3,True,False,0,43.63636363636364
yellow,medium,25,even,False,21.3,False,38,26,CONSERVE,32,0.78125,12,True,False,0,36.25
yellow,medium,17,uneven,False,20.3,True,40,30,MONITOR,32,0.53125,10,True,False,4,81.25
red,soft,12,outer,False,20.5,True,32,27,MONITOR,22,0.5454545454545454,5,True,False,2,61.81818181818181
red,soft,19,even,False,20.1,True,30,20,PIT_SOON,22,0.8636363636363636,10,True,False,0,54.54545454545455
yellow,medium,12,center,False,22.2,True,51,34,MONITOR,32,0.375,17,False,False,3,75.0
white,hard,38,outer,False,20.9,True,33,25,PIT_SOON,45,0.8444444444444444,8,True,False,2,73.77777777777777
yellow,medium,17,uneven,False,21.0,True,53,38,MONITOR,32,0.53125,15,True,False,4,81.25
red,soft,7,even,False,21.4,True,36,33,CONSERVE,22,0.3181818181818182,3,True,False,0,32.72727272727273
yellow,medium,22,even,False,19.2,False,36,28,MONITOR,32,0.6875,8,True,False,0,32.5
white,hard,15,even,False,20.9,True,29,22,MONITOR,45,0.3333333333333333,7,True,False,0,33.33333333333333
white,hard,37,inner,False,19.6,True,38,21,PIT_SOON,45,0.8222222222222222,17,True,False,2,72.88888888888889
red,soft,14,inner,False,19.7,True,33,29,MONITOR,22,0.6363636363636364,4,True,False,2,65.45454545454545
yellow,medium,13,even,False,19.8,False,34,21,MONITOR,32,0.40625,13,True,False,0,21.25
yellow,medium,3,inner,False,21.7,True,26,25,CONSERVE,32,0.09375,1,False,False,2,53.75
yellow,medium,3,even,False,20.3,True,39,34,CONSERVE,32,0.09375,5,True,False,0,23.75
yellow,medium,10,outer,False,19.1,False,39,36,MONITOR,32,0.3125,3,True,False,2,37.5
red,soft,12,inner,False,21.6,True,32,24,MONITOR,22,0.5454545454545454,8,False,False,2,71.81818181818181
blue,wet,1,even,False,18.2,True,32,24,CONSERVE,10,0.1,8,False,False,0,34.0
red,soft,11,even,False,21.4,True,32,28,CONSERVE,22,0.5,4,True,False,0,40.0
red,soft,7,inner,False,20.1,True,50,36,CONSERVE,22,0.3181818181818182,14,True,False,2,52.72727272727273
red,soft,12,inner,True,19.8,True,34,24,PIT_NOW,22,0.5454545454545454,10,True,False,2,111.81818181818181
red,soft,8,uneven,False,20.2,True,49,37,CONSERVE,22,0.36363636363636365,12,True,False,4,74.54545454545455
yellow,medium,14,even,False,20.3,True,44,34,MONITOR,32,0.4375,10,True,False,0,37.5
yellow,medium,8,center,False,20.4,True,49,36,CONSERVE,32,0.25,13,True,False,3,60.0
white,hard,17,even,False,20.0,False,34,26,MONITOR,45,0.37777777777777777,8,True,False,0,20.11111111111111
red,soft,17,center,False,19.7,True,63,41,PIT_SOON,22,0.7727272727272727,22,True,False,3,80.9090909090909
red,soft,1,even,False,21.3,True,44,39,CONSERVE,22,0.045454545454545456,5,True,False,0,21.81818181818182
red,soft,3,inner,False,20.3,True,28,25,CONSERVE,22,0.13636363636363635,3,True,False,2,45.45454545454545
white,hard,9,center,False,19.5,True,27,21,CONSERVE,45,0.2,6,True,False,3,58.0
white,hard,9,inner,False,19.6,False,29,23,MONITOR,45,0.2,6,True,False,2,33.0
red,soft,2,outer,False,20.9,True,32,28,CONSERVE,22,0.09090909090909091,4,True,False,2,43.63636363636364
red,soft,1,outer,False,21.0,True,35,30,CONSERVE,22,0.045454545454545456,5,True,False,2,41.81818181818182
yellow,medium,30,outer,False,18.6,False,34,27,PIT_SOON,32,0.9375,7,False,False,2,72.5
yellow,medium,13,even,False,20.6,True,32,28,MONITOR,32,0.40625,4,True,False,0,36.25
yellow,medium,21,outer,False,20.2,False,41,35,MONITOR,32,0.65625,6,True,False,2,51.25
yellow,medium,14,uneven,False,20.5,True,34,25,MONITOR,32,0.4375,9,True,False,4,77.5
yellow,medium,15,even,False,22.0,True,51,41,CONSERVE,32,0.46875,10,False,False,0,48.75
red,soft,3,even,False,20.5,True,35,24,CONSERVE,22,0.13636363636363635,11,True,False,0,25.454545454545453
white,hard,27,center,False,21.7,False,37,30,MONITOR,45,0.6,7,False,False,3,69.0
white,hard,27,even,False,20.6,True,32,27,MONITOR,45,0.6,5,True,False,0,44.0
yellow,medium,12,outer,False,20.9,False,43,35,MONITOR,32,0.375,8,True,False,2,40.0
